requestId,acquire_locks_start,acquire_locks_end,processing_start,processing_end,consistency_protocol_start,consistency_protocol_end,commit_start,commit_end,lock_duration,processing_duration,consistency_duration,commit_duration,consistency_preprocessing_start,consistency_preprocessing_end,consistency_preprocessing_duration,consistency_compute_ack_records_start,consistency_compute_ack_records_end,consistency_compute_ack_records_start_duration,consistency_join_deployments_start,consistency_join_deployments_end,consistency_join_deployments_duration,consistency_subscribe_ack_events_start,consistency_subscribe_ack_events_end,consistency_subscribe_ack_events_duration,consistency_write_acks_start,consistency_write_acks_end,consistency_write_acks_duration,consistency_issue_invalidations_start,consistency_issue_invalidations_end,consistency_issue_invalidations_duration,consistency_early_unsubscribe_start,consistency_early_unsubscribe_end,consistency_early_unsubscribe_duration,consistency_wait_for_acks_start,consistency_wait_for_acks_end,consistency_wait_for_acks_duration,consistency_clean_up_start,consistency_clean_up_end,consistency_clean_up_duration,transactionStart,transactionEnd,transactionId,success
UNKNOWN,1646931811533,1646931811534,1646931811534,1646931811534,1646931811534,1646931811534,1646931811534,1646931811535,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931811533,1646931811535,2237843490692678950,true
UNKNOWN,1646931807243,1646931807244,1646931807244,1646931807244,1646931807244,1646931807244,1646931807244,1646931807245,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931807243,1646931807245,4392868065577028809,true
UNKNOWN,1646931815157,1646931815157,1646931815157,1646931815158,1646931815158,1646931815158,1646931815158,1646931815158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931815157,1646931815158,656063593621569588,true
UNKNOWN,1646931830116,1646931830117,1646931830117,1646931830117,1646931830117,1646931830117,1646931830117,1646931830118,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931830116,1646931830118,2698138997404551347,true
UNKNOWN,1646931815138,1646931815139,1646931815139,1646931815139,1646931815139,1646931815139,1646931815139,1646931815140,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931815138,1646931815140,7925129948624274166,true
UNKNOWN,1646931815489,1646931815490,1646931815490,1646931815490,1646931815490,1646931815490,1646931815490,1646931815490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931815489,1646931815490,7699296068571842294,true
UNKNOWN,1646931831238,1646931831239,1646931831239,1646931831239,1646931831239,1646931831239,1646931831239,1646931831240,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931831238,1646931831240,4415249883214399311,true
UNKNOWN,1646931811230,1646931811231,1646931811231,1646931811231,1646931811231,1646931811231,1646931811231,1646931811231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931811230,1646931811231,5399440820427180921,true
UNKNOWN,1646931830210,1646931830211,1646931830211,1646931830211,1646931830211,1646931830211,1646931830211,1646931830211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931830210,1646931830211,2594655441309419792,true
UNKNOWN,1646931830924,1646931830925,1646931830925,1646931830925,1646931830925,1646931830925,1646931830925,1646931830926,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931830924,1646931830926,2198374174382444071,true
UNKNOWN,1646931830411,1646931830412,1646931830412,1646931830412,1646931830412,1646931830412,1646931830412,1646931830412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931830411,1646931830412,7606202938220232807,true
UNKNOWN,1646931815140,1646931815141,1646931815141,1646931815141,1646931815141,1646931815141,1646931815141,1646931815142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931815140,1646931815142,7746423326071276231,true
