Tx,PrimaryKey_hits,PrimaryKey_hitsRows,PrimaryKey_misses,PrimaryKey_missesRows,PrunedIndexScan_hits,PrunedIndexScan_hitsRows,PrunedIndexScan_misses,PrunedIndexScan_missesRows,IndexScan_hits,IndexScan_hitsRows,IndexScan_misses,IndexScan_missesRows,Batched_hits,Batched_hitsRows,Batched_misses,Batched_missesRows,BatchedPrunedIndexScan_hits,BatchedPrunedIndexScan_hitsRows,BatchedPrunedIndexScan_misses,BatchedPrunedIndexScan_missesRows,FullTableScan_hits,FullTableScan_hitsRows,FullTableScan_misses,FullTableScan_missesRows,FullTable_hits,FullTable_hitsRows,FullTable_misses,FullTable_missesRows,CacheOnly_hits,CacheOnly_hitsRows,CacheOnly_misses,CacheOnly_missesRows,Hits,HitsRows,Misses,MissesRows,New,Modified,Deleted,Acquire,Processing,Commit,TotalTime
Tx,PrimaryKey_hits,PrimaryKey_hitsRows,PrimaryKey_misses,PrimaryKey_missesRows,PrunedIndexScan_hits,PrunedIndexScan_hitsRows,PrunedIndexScan_misses,PrunedIndexScan_missesRows,IndexScan_hits,IndexScan_hitsRows,IndexScan_misses,IndexScan_missesRows,Batched_hits,Batched_hitsRows,Batched_misses,Batched_missesRows,BatchedPrunedIndexScan_hits,BatchedPrunedIndexScan_hitsRows,BatchedPrunedIndexScan_misses,BatchedPrunedIndexScan_missesRows,FullTableScan_hits,FullTableScan_hitsRows,FullTableScan_misses,FullTableScan_missesRows,FullTable_hits,FullTable_hitsRows,FullTable_misses,FullTable_missesRows,CacheOnly_hits,CacheOnly_hitsRows,CacheOnly_misses,CacheOnly_missesRows,Hits,HitsRows,Misses,MissesRows,New,Modified,Deleted,Acquire,Processing,Commit,TotalTime
